,Unnamed: 0,company_name,vacancies,post_time,interview_time,rank,status,difficult,process,question,suggestion
7285,7285,和泰汽車股份有限公司,企劃,2020.03.17,2018.1,2,未錄取,高,第一關筆試(3小時)...,"[{'Q': '自我介紹', 'A': '介紹一下自己的學經歷'}]",
7286,7286,和泰汽車股份有限公司,企劃專員,2020.03.15,2020.03,3,未錄取,普通,一面為邏輯測驗、英文...,"[{'Q': '為何想離職', 'A': '如實回答'}]",
7287,7287,和泰汽車股份有限公司,人力資源,2020.03.04,2020.01,3,未錄取,超高,1. 英文聽力測驗及...,"[{'Q': '第一階段筆試第二階段個案分析', 'A': '筆試大約三小時'}]",
7288,7288,和泰汽車股份有限公司,經營企劃,2020.03.03,2020.02,4,未錄取,低,環境優 是有制度的公...,"[{'Q': '按照履歷問', 'A': '履歷可能被問的點都要...'}]",
7289,7289,和泰汽車股份有限公司,市場研究專員,2020.02.27,2020.02,3,等待中,高,面試分三關:筆試、個...,"[{'Q': '為什麼離職', 'A': '想去更優秀的公司，例...'}]",
7290,7290,和泰汽車股份有限公司,市場研究專員,2020.02.26,2020.02,3,等待中,簡單,分三關，筆試、個案簡...,"[{'Q': 'Part1: 模擬多益試題', 'A': '聽力同多益第二大題的...'}]",
7291,7291,和泰汽車股份有限公司,會計專員,2020.02.07,2012.03,3,錄取,超高,面試總共分為三個階段...,"[{'Q': '為何想加入和泰汽車', 'A': '建議先上官方網站了解...'}]",
7292,7292,和泰汽車股份有限公司,軟體工程師,2020.01.13,2017.11,3,未錄取,高,,[],
7293,7293,和泰汽車股份有限公司,教育訓練人員,2019.12.22,2019.11,4,未錄取,超高,三階段：筆試、個案分...,"[{'Q': '可以接受外派或輪調嗎？', 'A': '外派地點可能是中國、...'}]",
7294,7294,和泰汽車股份有限公司,通路分析,2019.12.05,2019.08,3,未錄取,普通,第一關 筆試難度不高...,"[{'Q': '過往經歷', 'A': '不論工作或是社團都可...'}]",
7295,7295,和泰汽車股份有限公司,LEXUS 行銷企劃專員,2019.12.03,2019.11,4,未錄取,普通,二面為個案面試，到公...,"[{'Q': '個案可能是一間汽車公司想要擴張市場規模，目前有4間公司可供收購，請分析要收購哪兩間', 'A': '他有目標營業額，細心...'}]",
7296,7296,和泰汽車股份有限公司,Lexus 行銷企劃專員,2019.11.29,2019.11,4,未錄取,普通,第一階段為筆試，總共...,"[{'Q': '英文選擇題', 'A': '仿多益的選擇題，有聽...'}]",
7297,7297,和泰汽車股份有限公司,技術服務專員,2019.11.23,2019.1,5,錄取,普通,"首先面試分為三階段
...","[{'Q': '你對我們公司有甚麼想法?為甚麼會投履歷至我們公司?', 'A': '建議面試前做好功課,...'}]",
7298,7298,和泰汽車股份有限公司,企劃專員,2019.11.21,2019.1,5,錄取,普通,一共分三關，第一關筆...,"[{'Q': '自我介紹、興趣、為什麼想進和泰？', 'A': '照實回答～～想進公司...'}]",
7299,7299,和泰汽車股份有限公司,儲備幹部,2019.11.12,2012.07,3,未錄取,高,和幾十個人一起團體面...,"[{'Q': '有沒有意願去大陸發展', 'A': '照實回答'}]",
7300,7300,和泰汽車股份有限公司,行銷專員,2019.10.31,2019.1,5,等待中,普通,,[],
7301,7301,和泰汽車股份有限公司,商品企劃,2019.10.24,2019.01,5,等待中,高,公司環境蠻漂亮舒適，...,"[{'Q': '是否了解工作內容', 'A': '針對網路上查詢'}]",
7302,7302,和泰汽車股份有限公司,企劃專員,2019.09.16,2019.08,5,未錄取,高,分成三關：筆試、個案...,"[{'Q': '你喜歡怎樣的工作內容、討厭怎樣的工作內容?', 'A': '把你應徵的jd仔細看...'}]",
7303,7303,和泰汽車股份有限公司,客戶服務企劃,2019.08.08,2019.08,3,未錄取,高,,[],
7304,7304,和泰汽車股份有限公司,服務行銷,2019.08.07,2019.07,3,未錄取,超高,第一階段要考英文測驗...,"[{'Q': '問了很多跟履歷相關的問題', 'A': '以前做過的案子 為什...'}]",
7305,7305,和泰汽車股份有限公司,資安營運高級專員,2019.07.27,2019.07,4,未錄取,超高,第一關沒過就別想了，...,"[{'Q': '為何想進本公司工作', 'A': '談談公司理念與自己理...'}]",
7306,7306,和泰汽車股份有限公司,顧客服務企劃專員,2019.07.18,2019.07,4,未錄取,高,人資很好，二面很難二...,"[{'Q': '問一些基本資料', 'A': '照實回答'}]",
7307,7307,和泰汽車股份有限公司,顧客服務企劃,2019.07.08,2019.04,5,未錄取,高,"三次面試
第一次是考...","[{'Q': '額 如上', 'A': '因為第三關沒錄取，我...'}]",
7308,7308,和泰汽車股份有限公司,商品企劃,2019.06.15,2019.05,4,錄取,高,公司環境蠻漂亮舒適，...,"[{'Q': '對和泰的了解', 'A': '事前先做好公司了解'}]",
7309,7309,和泰汽車股份有限公司,商品企劃,2019.06.01,2017.04,3,未錄取,普通,面試共有三關，有被通...,"[{'Q': '1. 自我介紹 2.離職原因? 為什麼想來和泰汽車? 還有投相關汽車產業嗎? 生涯規劃?', 'A': '照實回答即可'}]",
7310,7310,和泰汽車股份有限公司,銷售業務,2019.05.16,2019.05,4,未錄取,簡單,到了公司先填個人基本...,"[{'Q': '結婚了嘛？有孩子嗎', 'A': '據實回答，有家庭孩子...'}]",
7311,7311,和泰汽車股份有限公司,會計,2019.05.07,2019.04,1,未錄取,普通,面試程序如網路上所說...,"[{'Q': '3~5年的生涯規劃', 'A': '據時以答'}]",
7312,7312,和泰汽車股份有限公司,企劃,2019.04.19,2019.04,3,等待中,普通,首先是一小時的個案分...,"[{'Q': '你對和泰了解嗎？', 'A': '建議面試前可以針對和...'}]",
7313,7313,和泰汽車股份有限公司,toyota服務行銷專員,2019.04.17,2016.06,4,錄取,低,當時突然接到ｈｒ電話...,"[{'Q': '未來的職涯規劃,有想擔任管理職嗎?', 'A': '依個人實際回答'}]",
7314,7314,和泰汽車股份有限公司,企劃,2019.03.22,2019.03,5,未錄取,低,"第一階段為筆試
考 ...","[{'Q': '第一階段筆試沒有提問', 'A': '第一階段筆試沒有提問'}]",
7315,7315,和泰汽車股份有限公司,營運企劃,2019.02.19,2018.12,5,未錄取,超高,"面試流程有三關
稍長...","[{'Q': '應徵理由', 'A': '據實回答即可'}]",
7316,7316,和泰汽車股份有限公司,TOYOTA售後服務行銷企劃高級專員,2018.12.25,2018.1,4,未錄取,超高,第一階段為筆試，筆試...,"[{'Q': '為什麼想來和泰?', 'A': '說出當初投和泰的初衷...'}]",
7317,7317,和泰汽車股份有限公司,CRM專員,2018.11.28,2018.11,3,未錄取,超高,第一關是筆試三小時，...,"[{'Q': '你會接受幾年之後部門輪調嗎？', 'A': '接受。'}]",
7318,7318,和泰汽車股份有限公司,行銷專員,2018.10.29,2015.05,3,未錄取,高,第一階段考筆試: 英...,"[{'Q': '英文翻譯新聞稿', 'A': '需要了解一下TOYO...'}]",
7319,7319,和泰汽車股份有限公司,業務人員,2018.10.04,2017.05,3,錄取,普通,"問一些基本的問題
未...","[{'Q': '你的缺點是什麼', 'A': '建議誠實回答即可'}]",
7320,7320,和泰汽車股份有限公司,客服企劃,2018.08.06,2015.11,4,未錄取,超高,有兩關，題目網路上都...,"[{'Q': '為什麼cost down你會選擇XX部門外包？', 'A': '要做好功課，查查企業...'}]",
7321,7321,和泰汽車股份有限公司,行銷/TOYOTA商品企劃專員,2018.05.12,2017.09,3,其他,簡單,面試主管很會追問問題...,"[{'Q': '你覺得車子對你的意義是什麼', 'A': '把汽車跟感情作結合，...'}]",
7322,7322,和泰汽車股份有限公司,物流專員,2018.04.20,2018.04,5,其他,簡單,公司氣氛不錯,"[{'Q': '第二關 個案分析 看1份簡報 寫在半開紙上 為期一小時', 'A': '臨場反應很重要，講錯...'}]",
7323,7323,和泰汽車股份有限公司,TOYOTA販賣專員,2018.04.09,2013.08,5,錄取,簡單,面試官很友善，個案討...,"[{'Q': '是否熱愛車輛相關知識', 'A': '若過去對車輛涉獵未深...'}]",
7324,7324,和泰汽車股份有限公司,行銷企劃,2018.03.26,2017.1,4,其他,簡單,第一關是簡易筆試(數...,"[{'Q': '為什麼要轉換產業', 'A': '依照實際考量回答'}]",
7325,7325,和泰汽車股份有限公司,行銷專員,2018.03.21,2018.01,5,等待中,簡單,第一關是筆試，第二關...,"[{'Q': '為什麼離開上一份工作', 'A': '沒什麼技巧，照實回答...'}]",
7326,7326,和泰汽車股份有限公司,LEXUS行銷專員,2018.02.05,2018.01,3,其他,簡單,"進到公司後,會進去一...","[{'Q': '智力測驗,中翻英,英翻中,邏輯問題', 'A': '基本上就是要睡飽去準...'}]",
7327,7327,和泰汽車股份有限公司,行銷企劃專員,2018.01.16,2018.01,4,其他,簡單,筆試有聽力以及中英文...,"[{'Q': '從何得知此職位？ 是以和泰汽車還是以行銷企劃的關鍵字去做搜尋？', 'A': '因為過去工作經驗使我...'}]",
7328,7328,和泰汽車股份有限公司,行銷部/高級專員,2018.01.09,2014.08,3,錄取,簡單,第一關先筆試，約一週...,"[{'Q': '家庭成員/過往經歷/為什麼想來', 'A': '家庭關係良好，和泰喜...'}]",
7329,7329,和泰汽車股份有限公司,電商行銷企劃,2018.01.04,2017.08,4,其他,簡單,一開始進去先去案例分...,"[{'Q': '筆試案例問題', 'A': 'case study...'}]",
7330,7330,和泰汽車股份有限公司,IT,2017.11.29,2017.09,5,錄取,簡單,進到公司後表明面試，...,"[{'Q': '分享作品及經驗', 'A': '多聊解自己作品 好好...'}]",
7331,7331,和泰汽車股份有限公司,新媒體,2017.09.14,2016.05,3,其他,簡單,很乾淨大方，很有水準...,"[{'Q': '未來是不是想要請育嬰假？', 'A': '沒有打算請，未來5年...'}]",
7332,7332,和泰汽車股份有限公司,販賣強化室,2017.08.17,2016.08,4,錄取,簡單,筆試>第二關個案分析...,"[{'Q': '之前的工作經驗如何應用在這份工作上?', 'A': '業務類的工作可以幫助...'}]",
7333,7333,中華賓士汽車股份有限公司,引電技師,2023.03.10,2023.01,4,無聲卡,高,面試就是先考試主要是英文翻譯成中文還有汽車一些零部件的功能是如何作用，有考關於底盤的，冷氣系統的還有一些基本電學，考完後他會請您查故障，整體來說壓力不會很大但是題目跟查修故障非常困難，最好有汽車維修底子的來面試,"[{'Q': '汽車查修', 'A': '使用三用電表給他看'}]",這邊感覺福利跟薪水都很不錯，但是入職門檻滿高的，技師的工作環境也很好，是冷氣廠房。
7334,7334,中華賓士汽車股份有限公司,職員,2023.03.09,2023.02,4,無聲卡,普通,一面是獵頭公司視訊面...,"[{'Q': '針對履歷的延伸問題', 'A': '按照所準備的回答就好'}]",
7335,7335,中華賓士汽車股份有限公司,職員,2022.12.27,2019.01,1,錄取,普通,詢問是否有銷售過汽車...,"[{'Q': '訊問對汽車產業的看法', 'A': '車子是必備的產品,開...'}]",
7336,7336,中華賓士汽車股份有限公司,引電技師,2022.12.04,2021.04,4,錄取,高,一開始課長會先給你一...,"[{'Q': '為什麼想來賓士', 'A': '想修高級車'}]",
7337,7337,中華賓士汽車股份有限公司,銷售顧問,2022.11.12,2022.05,4,錄取,普通,進入門口後小姐迎賓至...,"[{'Q': '為什麼想離開上家公司？ 喜歡的書或是電影？ 為什麼不去聯立賓士？', 'A': '想賣更高端的產品。自...'}]",
7338,7338,中華賓士汽車股份有限公司,結帳出納人員,2022.10.13,2022.1,4,未錄取,普通,地點在關渡的中華賓士...,"[{'Q': '自我介紹', 'A': '依照自己學經歷回答'}]",
7339,7339,中華賓士汽車股份有限公司,銷售顧問,2022.08.13,2022.07,4,無聲卡,普通,面試當天有3個面試人...,"[{'Q': '家庭問題', 'A': '會詢問是否有家庭，因...'}]",
7340,7340,中華賓士汽車股份有限公司,客戶關懷專員,2022.07.20,2022.07,3,無聲卡,普通,一開始先接到派遣公司...,"[{'Q': '應徵的工作和以前的工作有很大的不同，怎麼會有這樣的嘗試', 'A': '沒有很大的不同，因為...'}]",
7341,7341,中華賓士汽車股份有限公司,引電技師,2022.07.05,2022.07,4,未錄取,高,一進去先跟門口警衛表...,"[{'Q': '上份工作為什麼離職', 'A': '想要學習別的車種'}]",
7342,7342,中華賓士汽車股份有限公司,實習生,2022.06.15,2022.06,1,未錄取,普通,這次面試的是內湖廠，...,"[{'Q': '你在台北上班需要租屋嗎？ 公司的薪水可能沒辦法應付你在台北的生活開銷。你能不能接受？', 'A': '本人表示進公司還是以...'}]",
7343,7343,中華賓士汽車股份有限公司,主辦會計,2021.11.26,2021.11,2,等待中,高,等待許久，人事才出現...,"[{'Q': '同事格性問題', 'A': '年輕人有年輕人的做法...'}]",
7344,7344,中華賓士汽車股份有限公司,客戶關懷專員,2021.07.23,2016.06,4,錄取,簡單,在104上面投遞履歷...,"[{'Q': '如果客人到公司來大發雷霆,你會怎麼做?', 'A': '因為職務為客戶接待,...'}]",
7345,7345,中華賓士汽車股份有限公司,服務顧問,2021.07.18,2018.06,4,未錄取,低,面試時的身分是大學夜...,"[{'Q': '賓士品牌最近有哪些新車', 'A': '盡力回答'}]",
7346,7346,中華賓士汽車股份有限公司,財會人員,2021.07.08,2021.07,5,無聲卡,普通,是在104投遞財會人...,"[{'Q': '對於中華賓士這間公司有什麼看法？', 'A': '照實回答，可以先研究...'}]",
7347,7347,中華賓士汽車股份有限公司,接待人員,2021.01.31,2021.01,3,無聲卡,低,當時由派遣公司介紹職...,"[{'Q': '自我介紹', 'A': '因為這份工作畢竟是面...'}]",
7348,7348,中華賓士汽車股份有限公司,業務,2020.12.11,2011.05,3,錄取,高,會詢問你對車業的看法...,"[{'Q': '問對車業的看法', 'A': '汽車是必須品,換車是...'}]",
7349,7349,中華賓士汽車股份有限公司,會計專員,2020.07.16,2020.07,5,錄取,低,關渡捷運站步行出來5...,"[{'Q': '自我介紹', 'A': '網路上很多答覆方式，...'}]",
7350,7350,中華賓士汽車股份有限公司,會計助理,2020.07.03,2018.01,3,無聲卡,低,公司環境安靜、整潔 ...,"[{'Q': '你願意週六值班嗎', 'A': '依照個人'}]",
7351,7351,中華賓士汽車股份有限公司,河南服務廠客戶接待人員,2020.04.28,2020.03,5,未錄取,低,面試的話一開始是由人...,"[{'Q': '你在百貨中做了哪些讓客人感動的事情', 'A': '照時回答'}]",
7352,7352,中華賓士汽車股份有限公司,顧客關懷服務專員,2020.04.10,2020.03,3,未錄取,普通,面試前先帶到小會議室...,"[{'Q': '在過去工作經驗中，有沒有讓你特別印象深刻的事情？', 'A': '講些工作上印象深刻的...'}]",
7353,7353,中華賓士汽車股份有限公司,引電技師,2020.03.08,2017.09,4,未錄取,低,,[],
7354,7354,中華賓士汽車股份有限公司,客戶關懷專員,2020.02.17,2018.04,4,錄取,普通,"先請你自我介紹
公司...","[{'Q': '你以前的工作內容', 'A': '以服務業的內容要多講...'}]",
7355,7355,中華賓士汽車股份有限公司,銷售顧問,2020.01.15,2019.11,5,等待中,超高,"問題：
1.為何離職...","[{'Q': '離職原因', 'A': '迎接新挑戰，想在一線...'}]",
7356,7356,中華賓士汽車股份有限公司,接待,2020.01.01,2018.04,1,錄取,簡單,面試共有三關，前面兩...,"[{'Q': '為什麼想到中華賓士上班', 'A': '因為想要學習'}]",
7357,7357,中華賓士汽車股份有限公司,Digital marketing intern,2019.12.09,2019.06,3,無聲卡,普通,有中翻英，英翻中的紙...,"[{'Q': '覺得mercedes benz的instagram有何改進之處?', 'A': '我回答的不太好，請忽...'}]",
7358,7358,中華賓士汽車股份有限公司,HR Specialist,2019.11.19,2014.06,4,錄取,普通,,[],
7359,7359,中華賓士汽車股份有限公司,銷售顧問,2019.09.22,2018.02,5,錄取,超高,,[],
7360,7360,中華賓士汽車股份有限公司,行銷專員,2019.09.04,2019.06,4,未錄取,普通,公司位於關渡捷運站附...,"[{'Q': '請用英文自我介紹', 'A': '這題是第一題出現的，...'}]",
7361,7361,中華賓士汽車股份有限公司,行政合規實習,2019.09.03,2019.08,4,等待中,普通,工作環境很高級、開放...,"[{'Q': '前一份實習學到甚麼', 'A': '履歷要熟，主管會一條...'}]",
